"Arbeitslosengeld II (Hartz IV) und Sozialgeld nach dem SGB II (Grundsicherung für Arbeitssuchende), ohne Zuschuss für Wohnkosten (Unterkunft und Heizkosten (KdU)";"0031 530"
"Arbeitslosengeld I nach § 3 Sozialgesetzbuch III (Arbeitsförderung)";"0031 510"
"Arbeitslosenversicherung, Arbeitslosengeld I";"0031 510"
"Arbeitslosenversicherung, freiwillig, Entgelt Versicherungsdienstleistungen";"1219 000"
"Arbeitslosenversicherung, freiwillige Beiträge";"1621 600"
"Arbeitslosenversicherung, Konkursausfallgeld, Unterhaltsgeld, Ausbildungsbeihilfe";"0031 570"
"Arbeitslosenversicherung, Kurzarbeitergeld, Schlechtwettergeld, Wintergeld";"0031 520"
"Arbeitslosenversicherung, Pflichtbeiträge und freiwillige Beiträge";"1621 600"
"Arbeitslosenversicherung, Übergangsgeld, einmalig und unregelmäßig";"0031 580"
"Arbeitsplatzleuchten, elektrisch";"0511 302"
"Arbeitsschuhe für Damen";"0321 210"
"Arbeitsschuhe für Herren";"0321 110"
"Arbeitsschürzen für Damen";"0313 109"
"Arbeitsschürzen für Herren";"0313 109"
"Arbeitsstiefel für Damen";"0321 220"
"Arbeitsstiefel für Herren";"0321 120"
"Architektengebühren, Hausbau";"1661 000"
"ARD-ZDF-Deutschlandradio-Beitragsservice (früher GEZ)";"0839 100"
"Armagnac, Verzehr in Kantinen, Mensen  (ohne von Hochschulen, Schulen und Kindergärten)";"1112 900"
"Armagnac, Verzehr in Kantinen, Mensen von Hochschulen";"1112 100"
"Armagnac, Verzehr in Restaurants, Cafés, Bars, mit umfassender Bedienungsleistung";"1111 141"
"Armagnac";"0211 030"
"Armaturenbrettuhren für Kraftfahrzeuge";"0721 201"
"Armbänder aus unedlem Metall, Kunststoff, Glas u.ä., Schmuck";"1321 111"
"Armbanduhren, Reparaturen an";"1321 202"
"Armbanduhren mit einem Gehäuse aus anderem Material (auch mit Weckeinrichtung)";"1321 122"
"Armbanduhren mit einem Gehäuse aus Edelmetall (auch mit Weckeinrichtung)";"1321 121"
"Armblätter für Bekleidung";"0313 209"
"Ärmelbretter";"0532 902"
"Ärmelhalter";"0313 109"
"Armprothesen, orthopädisch";"0613 304"
"Armreifen aus Edelmetall, echten Perlen, Edel- oder Schmucksteinen, Schmuck";"1321 112"
"Armreifen aus unedlem Metall, Kunststoff, Glas u.ä., Schmuck";"1321 111"
"Aromafluids für Elektrozigaretten";"0230 904"
"Aromalampen, nicht elektrisch";"0511 409"
"Aromapads für Elektrozigaretten";"0230 904"
"Aromen zum Backen";"0119 905"
"Arrak, Verzehr in Kantinen, Mensen  (ohne von Hochschulen, Schulen und Kindergärten)";"1112 900"
"Arrak, Verzehr in Kantinen, Mensen von Hochschulen";"1112 100"
"Arrak, Verzehr in Restaurants, Cafés, Bars, mit umfassender Bedienungsleistung";"1111 141"
"Arrak";"0211 040"
"Artischocken, frisch oder gekühlt";"0117 102"
"Arzneien, nicht apothekenpflichtig, aus Drogeriemärkten, Supermärkten";"0611 220"
"Arzneimittel, apothekenpflichtig (ohne solche für Tiere), (ohne pflanzliche Arzneimittel und homöopathische Produkte)";"0611 120"
"Arzneimittel, pflanzliche Arzneimittel und homöopathische Produkte (ohne solche für Tiere), z.B. Globuli, Arzneitees, Melissengeist, Lebertran, Gesundheitsbäder";"0611 220"
"Arzneimittel für Haustiere, z.B. Hühner, Tauben, Kaninchen, Schafe, Nutzfische, Bienen";"0932 204"
"Arzneimittel für Hunde";"0932 204"
"Arzneimittel für Katzen";"0932 204"
"Arzneimittel für Zierfische";"0932 204"
"Arzneimittel für Ziervögel";"0932 204"
"Arzneimittelkosten, Eigenanteil zu pflanzlichen Arzneimitteln und homöopathischen Produkten, für gesetzlich Krankenversicherte";"0611 210"
"Arzneimittelkosten, Eigenanteil zu pharmazeutischen Erzeugnissen, für gesetzlich Krankenversicherte";"0611 110"
"Arzneimittelkosten, Erstattungen aus der gesetzlichen Krankenversicherung";"0031 420"
"Arzneimittelkosten, Erstattungen aus privater Krankenversicherung";"0033 210"
"Arzthonorare für ambulante Heilbehandlung und medizinische Rehabilitation";"0623 105"
"Arzthonorare für Behandlung durch den Zahnarzt, konservierende Leistungen";"0622 906"
"Arzthonorare für Impfungen (einschließlich Schutzimpfungen), ambulant";"0621 103"
"Arzthonorare für langfristige ambulante Gesundheitsdienstleistungen";"0623 203"
"Arzthonorare für Vorsorgedienstleistungen, a.n.g., ambulant";"0621 905"
"Arzthonorare für zahnärztliche Dienstleistungen, z.B. konservierende Behandlungen (Kunststoff- oder Amalgamfüllungen, Gold-Inlays u.Ä.), zahnärztliche Gutachten, professionelle Zahnreinigung (PZR), Kieferorthopädie";"0622 906"
"Arzthonorare für zahnärztlichen Vorsorgedienstleistungen, z.B. regelmäßige Zahnkontrollen";"0622 102"
"Arztkosten, Erstattungen aus der gesetzlichen Krankenversicherung";"0031 420"
"Arztkosten, Erstattungen aus privater Krankenversicherung";"0033 210"
"Arztkosten für ambulante Geburten (ohne Tierarztkosten)";"0623 105"
"Arztkosten für ambulante Heilbehandlung und medizinische Rehabilitation (ohne Zahn- und Tierarztkosten) von Fachmedizinerinnen oder Fachmedizinern";"0623 105"
"Arztkosten für ambulante Heilbehandlung und medizinische Rehabilitation";"0623 105"
"Arztkosten für langfristige ambulante Behandlung in der Praxis (ohne Zahn- und Tierarztkosten) von Fachmedizinerinnen oder Fachmedizinern";"0623 203"
"Arztkosten für langfristige ambulante Gesundheitsdienstleistungen";"0623 203"
"Arztkosten für langfristige stationäre Gesundheitsdienstleistungen";"0632 002"
"Arztkosten für Patientenbesuch in der Wohnung (ohne Tierarztkosten) für ambulante Heilbehandlung und medizinische Rehabilitation";"0623 105"
"Arztkosten für Patientenbesuch in der Wohnung (ohne Tierarztkosten) für Impfungen";"0621 103"
"Arztkosten für Patientenbesuch in der Wohnung (ohne Tierarztkosten) für langfristige ambulante Gesundheitsdienstleistungen";"0623 203"
"Arztkosten für Patientenbesuch in der Wohnung (ohne Tierarztkosten) für Vorsorgedienstleistungen, ambulant";"0621 905"
"Arztkosten für Patientenbesuch in der Wohnung (ohne Tierarztkosten) für zahnärztliche Dienstleistungen,  z.B. konservierende Behandlungen (Kunststoff- oder Amalgamfüllungen, Gold-Inlays u.Ä.), zahnärztliche Gutachten, professionelle Zahnreinigung (PZR),";"0622 906"
"Arztkosten für Patientenbesuch in der Wohnung (ohne Tierarztkosten) von Allgemeinmedizinerinnen oder Allgemeinmedizinern für langfristige ambulante Gesundheitsdienstleistungen";"0623 203"
"Arztkosten für stationäre Heilbehandlung u. medizinische Rehabilitation, z.B. medizinische Dienstleistungen der Chirurgie u. Zahnmedizin";"0631 002"
"Arztkosten für  zahnärztliche Dienstleistungen, z.B. konservierende Behandlungen (Kunststoff- oder Amalgamfüllungen, Gold-Inlays u.Ä.), zahnärztliche Gutachten, professionelle Zahnreinigung (PZR), Kieferorthopädie";"0622 906"
"Arztleistungen, ambulante Heilbehandlung und medizinische Rehabilitation";"0623 105"
"Arztleistungen, Impfungen, ambulant";"0621 103"
"Arztleistungen, langfristige ambulante Gesundheitsdienstleistungen";"0623 203"
"Arztleistungen, Vorsorgedienstleistungen, ambulant";"0621 905"
"Aschenbecher";"1329 133"
"Aschenbecher aus Edelmetall oder Schmucksteinen";"1329 136"
"Asiatische Kost, z.B. Frühlingsrolle";"0119 112"
"Aspik, Fisch";"0113 304"
"Aspik, Geflügel";"0112 503"
"Astrobriefen, Kauf von";"1390 909"
"Astronomische Karten, im Buchformat";"0973 003"
"Atemschutzmasken aus Kunststoff, Papier, Vlies oder Gewebe";"0612 209"
"Atemtherapie";"0623 105"
"Ätherische Öle";"1312 240"
"Atlanten auf CD-ROMs (ohne System- und Anwendungssoftware)";"0971 100"
"Atlanten im Buchformat";"0971 906"
"Atteste, zahnärztlich";"0622 102"
"Atteste von Medizinerinnen oder Medizinern (ohne Zahnärzte)";"0623 105"
"Auberginen, frisch oder gekühlt";"0117 209"
"Audio Guide, Gebühren für";"0946 104"
"Audiologische Therapie";"0623 105"
"Audiosysteme für Kraftfahrzeuge";"0814 018"
"Aufblasbare Boote";"0922 209"
"Aufblasbare Schwimmbecken";"0922 209"
"Aufbügelmuster";"0561 909"
"Auf der Straße, ambulante Heilbehandlung und medizinische Rehabilitation";"0623 105"
"Aufkleber";"0973 004"
"Aufladen von Kraftfahrzeugbatterien";"0723 021"
"Auflaufformen aus Glas";"0540 105"
"Auflaufformen aus Ton u.a. feinkeramischen Stoffen";"0540 105"
"Auflösung von Geldvermögen, Einnahmen";"0071"
"Aufnäher für Bekleidung, Haushaltswäsche und Heimtextilien";"0313 209"
"Aufnahmegeräte, digital (nicht für Kraftfahrzeuge)";"0814 099"
"Aufnahme von Teilzahlungs-, Klein- und anderen Krediten (ohne Kredite zur Finanzierung von Haus- und Grundbesitz)";"0085"
"Aufnehmer, Putzlappen, für den Haushalt";"0561 122"
"Aufschnitt, Bratenaufschnitt (ohne Konserven)";"0112 507"
"Aufschnitt, Dauerwurstaufschnitt";"0112 310"
"Aufschnitt, Frischwurstaufschnitt";"0112 502"
"Aufschnitt, Käseaufschnitt";"0114 502"
"Aufsichtsratstantiemen";"0013 900"
"Aufsteckbürsten für elektrische Zahnbürsten";"1311 103"
"Aufsteckbürsten für Handzahnbürsten";"1312 105"
"Aufstellen von Möbeln (ohne Kühl- und Gefriergeräte)";"0512 000"
"Aufstellen von Öfen und Herden, falls separat berechnet";"0533 003"
"Aufwandsentschädigungen für ehrenamtliche Tätigkeit als Bürgermeister u.ä.";"0011 200"
"Aufwandsentschädigungen für ehrenamtliche Tätigkeit in Vereinen u.ä.";"0013 900"
"Aufwandsentschädigungen für geschäftliche und dienstliche Zwecke";"0095 000"
"Aufwandsentschädigungen für Teilnahme an EVS (Einnahme)";"0097 000"
"Aufwendungen für medizinische Betreuung und Pflege in Altenheimen, für langfristige Aufenthalte, Zuzahlungen und Eigenanteile der gesetzlich Versicherten zu langfristigen stationären Gesundheitsdienstleistungen";"0632 001"
"Aufwendungen für medizinische Betreuung und Pflege in Behindertenheimen, für langfristige Aufenthalte, Zuzahlungen und Eigenanteile der gesetzlich Versicherten zu langfristigen stationären Gesundheitsdienstleistungen";"0632 001"
"Aufwendungen für medizinische Betreuung und Pflege in Hospizen, für langfristige Aufenthalte, Zuzahlungen und Eigenanteile der gesetzlich Versicherten zu langfristigen stationären Gesundheitsdienstleistungen";"0632 001"
"Aufwendungen für medizinische Betreuung und Pflege in Pflegeheimen, für langfristige Aufenthalte, Zuzahlungen und Eigenanteile der gesetzlich Versicherten zu langfristigen stationären Gesundheitsdienstleistungen";"0632 001"
"Aufwendungen für medizinische Betreuung und Pflege in Rehabilitationseinrichtungen, für langfristige Aufenthalte, Zuzahlungen und Eigenanteile der gesetzlich Versicherten zu langfristigen stationären Gesundheitsdienstleistungen";"0632 001"
"Aufwendungen für Verpflegung in Altenheimen";"1330 200"
"Aufwendungen für Verpflegung in Behindertenheimen, für langfristige Aufenthalte";"1330 200"
"Aufwendungen für Verpflegung in Hospizen, für langfristige Aufenthalte";"1330 200"
"Aufwendungen für Verpflegung in Pflegeheimen, für langfristige Aufenthalte";"1330 200"
"Aufwendungen für Verpflegung in Rehabilitationseinrichtungen, für langfristige Aufenthalte";"1330 200"
"Aufwendungen für Wohnen und Unterbringung in Altenheimen";"1330 200"
"Aufwendungen für Wohnen und Unterbringung in Altenwohnheimen";"1330 200"
"Aufwendungen für Wohnen und Unterbringung in Behindertenheimen, für langfristige Aufenthalte";"1330 200"
"Aufwendungen für Wohnen und Unterbringung in Pflegeheimen, für langfristige Aufenthalte";"1330 200"
"Aufwendungen für Wohnen und Unterbringung in Rehabilitationseinrichtungen, für langfristige Aufenthalte";"1330 200"
"Aufwendungsdarlehen, Tilgung";"1651 200"
"Aufwendungsdarlehen, Verzinsung";"1651 400"
"Aufzugkosten, Ausgaben der Eigentümerinnen und Eigentümer für vermietete Wohnungen";"1679 400"
"Augenbrauenstifte";"1312 232"
"Augengläser (ohne optisch nicht bearbeitete Gläser)";"0613 102"
"Augen Make-up Entferner";"1312 240"
"Augenmasken";"0612 209"
"Augenprothesen";"0613 102"
"Augenschablonen (Kalt und Heiß verwendbar)";"0612 305"
"Augenschönheitspflegemittel";"1312 232"
"Auktionatoren";"1390 909"
"Ausbeulen von Kraftwagenkarosserien";"0723 021"
"Ausbilden von anderen Haustieren";"0945 009"
"Ausbilden von Heimtieren";"0945 009"
"Ausbildungsbeihilfen, an andere private Haushalte, Ausgaben";"1643 200"
"Ausbildungsbeihilfen, Förderung nach dem Arbeitsförderungsgesetz, Einnahmen";"0031 570"
"Ausbildungsbeihilfen, von anderen privaten Haushalten, Einnahmen";"0033 420"
"Ausbildungsbeihilfen von Organisationen ohne Erwerbszweck, Einnahmen";"0033 410"
"Ausbildungsförderungen nach dem Bundesausbildungsförderungsgesetz (Aufstiegs-BAföG AFBG, sog. Meister-BAFÖG), nicht zinslos, Tilgung";"1652 200"
"Ausbildungsförderungen nach dem Bundesausbildungsförderungsgesetz (Aufstiegs-BAföG AFBG, sog. Meister-BAFÖG), nicht zinslos, Tilgung";"1652 500"
"Ausbildungsförderungen nach dem Bundesausbildungsförderungsgesetz (BAföG), laufende Einnahmen";"0031 618"
"Ausbildungsförderungen nach dem Bundesausbildungsförderungsgesetz (BAföG), zinslos, Tilgung";"1652 300"
"Ausbildungspflegeheime, Dienstleistungen von";"0632 002"
"Ausbildungsvergütungen für Auszubildende durch den Arbeitgeber";"0011 110"
"Ausbildungsversicherungen, Dienstleistungen der Lebensversicherungen (ohne Versicherungsbeiträge)";"1211 001"
"Ausbildungsversicherungen, Einnahmen";"0077"
"Ausbildungsversicherungen, Kapitalauszahlung, Beitragserstattung, Gewinnbeteiligung";"0077 200"
"Ausbildungsversicherungen, Leistungsentgelte der";"1211 001"
"Ausbildungsversicherungen, Prämien";"1687 300"
"Ausfertigungsgebühren für Versicherungspolicen, a.n.g.";"1219 000"
"Ausfertigungsgebühren für Versicherungspolicen der Lebensversicherungen";"1211 001"
"Ausflugsfahrten, Fahrkarten für den Nahverkehr, mit Omnibussen";"0732 101"
"Ausflugsfahrten, Fahrkarten zu Sonderkonditionen für den Schienennahverkehr der Eisenbahnunternehmen";"0731 119"
"Ausflugsfahrten, Fahrkarten zu Sonderkonditionen für den Schienennahverkehr der Hoch-, Schwebe-, Straßen-, U-Bahnen";"0731 209"
"Ausflugsfahrten, kombinierte Fahrausweise zu Sonderkonditionen außerhalb von Verkehrsverbünden, Verkehrs- und Tarifgemeinschaften";"0735 099"
"Ausflugsfahrten, kombinierte Fahrausweise zu Sonderkonditionen in Verkehrsverbünden, Verkehrs- und Tarifgemeinschaften";"0735 019"
"Ausgaben, für geschäftliche und dienstliche Zwecke, Erstattung";"0095 000"
"Ausgaben für Alarmanlagen, werterhöhend";"1663 000"
"Ausgaben für geschäftliche und dienstliche Zwecke";"1691 000"
"Ausgaben für Taxifahrten";"0732 201"
"Ausgeliehene Gelder, Wiedereingang, Einnahmen";"0078 000"
"Ausgleichsrenten der Kriegsopferversorgung für Beschädigte und Hinterbliebene";"0031 680"
"Aushilfstätigkeit, Einkommen aus unselbständiger nebenberuflicher Arbeit, brutto";"0011 200"
"Ausklopfer, Teppichklopfer";"0561 909"
"Auskunfteien, Entgelte für Dienstleistungen";"1390 909"
"Auskünfte von Detekteien, Entgelte für Dienstleistungen";"1390 909"
"Auslagenersatz vom Arbeitgeber";"0095 000"
"Auslagen für geschäftliche und dienstliche Zwecke";"1691 000"
"Auslandsanleihen, Kauf";"1685 100"
"Auslandsanleihen, Verkauf";"0071 410"
"Auslandspensionen";"0031 680"
"Auslandsrenten";"0031 680"
"Auslegeware aus nichttextilem Material";"0431 106"
"Auslegeware aus textilem Material";"0431 105"
"Ausleihgebühren für Schneeketten";"0724 400"
"Ausleihung von Geldern an Dritte, Ausgaben";"1688 000"
"Auslösungen, Erstattung von Ausgaben, für geschäftliche und dienstliche Zwecke";"0095 000"
"Ausputzmittel für Leder und Schuhe";"0561 117"
"Ausrüstungen für Fallschirmspringer";"0922 119"
"Ausrüstungen für Feuerstellen";"0552 208"
"Ausrüstungen für Wohnmobile, Campinganhänger u.a. Anhänger";"0912 104"
"Ausrüstungsgegenstände für die Sportfischerei";"0922 115"
"Ausschüttungen auf Geschäfts- und Genossenschaftsanteile, ausgezahlt und gutgeschrieben";"0025 300"
"Ausschüttungen auf GmbH-Anteile, ausgezahlt und gutgeschrieben";"0025 300"
"Ausschüttungen auf Investmentzertifikate, ausgezahlt und gutgeschrieben";"0025 300"
"Außenbeleuchtungskosten, Ausgaben für vermietetes/verpachtetes (nicht selbst genutztes) Grundvermögen";"1679 500"
"Außenbordmotoren für Wasserfahrzeuge";"0912 303"
"Außenleuchten, elektrisch";"0511 309"
"Ausstechformen, Küchengeräte";"0540 321"
"Ausstellungen, Besuch von Kunstausstellungen (einschl. Eintritt, Garderobe, Programm)";"0962 001"
"Ausstellung von Attesten u.ä., durch Augenärztinnen und Augenärzte";"0623 105"
"Ausstellung von Attesten u.ä., durch Chirurginnen und Chirurgen";"0623 105"
"Ausstellung von Attesten u.ä., durch Zahnärztinnen und Zahnärzte";"0622 906"
"Aussteuer in Bargeld, Ausgaben";"1643 200"
"Aussteuerversicherungen, Einnahmen";"0077 200"
"Aussteuerversicherungen, Kapitalauszahlung, Beitragserstattung, Gewinnbeteiligung";"0077 200"
"Aussteuerversicherungen, Prämien";"1687 300"
"Austauschgetriebe für Krafträder";"0721 208"
"Austauschgetriebe für Kraftwagen";"0721 205"
"Austauschmotoren für Krafträder";"0721 208"
"Austauschmotoren für Kraftwagen";"0721 205"
"Austauschmotoren für Mofas und Mopeds";"0721 208"
"Austern, frisch oder gekühlt  (ohne Konserven)";"0113 401"
"Austern, tiefgefroren (ohne Konserven)";"0113 402"
"Ausweisgebühren (ohne Führerscheine, Jagd- und Angelkarten)";"1390 902"
"Ausweistaschen aus Leder, Kunststoff oder anderem Material";"1329 116"
"Auszahlungen der Pensions-, Alters- und Sterbekassen, einmalig und unregelmäßig";"0033 500"
"Auszahlungen der Pensions- und Unterstützungskassen, laufend (ohne Sachbezüge)";"0033 110"
"Auszahlungen der privaten Alters-, Pensions- und Sterbekassen";"0033 500"
"Auszahlungen der Zusatzversorgungskasse des Baugewerbes, laufend (ohne Sachbezüge)";"0033 110"
"Auszahlungen von Guthaben bei Bausparkassen";"0071 300"
"Ausziehtische, Esszimmertische";"0511 111"
"Ausziehtische, Wohnzimmertische";"0511 111"
"Auszugsmehl, Weizenmehl";"0111 201"
"Autoantennen";"0814 099"
"Autobahngebühren";"0724 200"
"Autobahnvignetten";"0724 200"
"Autodachgepäckträger";"0721 305"
"Autofeuerlöscher";"0721 305"
"Autofocus-Kameras (einschl. APS-Kameras)";"0911 105"
"Autogas (auch für Freizeitfahrzeuge)";"0722 301"
"Auto-Kapuze";"0721 305"
"Automatten";"0721 305"
"Autopflegemittel";"0721 307"
"Autoreifenreparaturen";"0723 021"
"Autorenlesung, Gebühr für";"0961 005"
"Autoreparatur, fremde Reparatur an Kraftwagen und Kraftwagenanhängern";"0723 02"
"Autos, funkferngesteuert, Spielwaren, als Bausatz";"0921 205"
"Autoschlüssel";"0721 305"
"Autositzbezüge";"0721 305"
"Autositze für Kinder";"0721 302"
"Auto- und Fahrradrikschas, Beförderung mit";"0732 900"
"Autowäsche als Dienstleistung";"0723 011"
"Autowaschmittel";"0721 307"
"Avocados";"0116 109"
"Äxte";"0552 105"
"Ayurvedakuren im Ausland";"0980 011"
"Azaleen, Topfpflanzen (einschl. Hydrokulturen)";"0931 222"
"Babyflaschen aus Glas";"0540 326"
"Babyflaschen aus Kunststoff";"0540 326"
"Babyfon";"0819 100"
"Babyöle";"1312 234"
"Babysauger";"0540 326"
"Babyschnuller";"0540 326"
"Babysitten, Kinderbetreuung durch Privatpersonen";"0562 100"
"Babywaagen, nicht elektrisch";"0612 102"
"Babywalker";"1329 122"
"Bachblüten, apothekenüblich";"0611 220"
"Bachforellen, frisch (auch lebend), gekühlt";"0113 101"
"Bachforellen, gefroren";"0113 102"
"Backaromen";"0119 905"
"Backbleche aus Metall";"0540 313"
"Backen von Brot, Dienstleistungen";"0562 909"
"Backen von Kuchen, Dienstleistungen";"0562 909"
"Backerbsen";"0111 319"
"Backfette, pflanzlich (ohne Margarine und Öle)";"0115 300"
"Backformen,  aus Metall und Silikon";"0540 313"
"Backformen aus Papier oder Alufolien";"0561 902"
"Backgeld, Dienstleistungen";"0562 909"
